symbol,id,current_price,previous_price,price_change_pct,weight_ratio,contribution
CC,canton,0.14931011806858524,0.15374565625175132,-2.88498439,0.019999999999999987,-8.871076366332158e-05
HYPE,hyperliquid,64.26267716199584,74.78497606223083,-14.07007056,0.019999999999999987,-0.21044597800469958
SUI,sui,0.7624308781520676,0.8330743402587861,-8.47985092,0.019999999999999987,-0.0014128692421343705
BCH,bitcoin-cash,243.3979246850795,241.91511794443738,0.61294505,0.019999999999999987,0.02965613481284206
SHIB,shiba-inu,4.911401067314e-06,5.221052749705125e-06,-5.93082846,0.019999999999999987,-6.19303364782249e-09
USDT,tether,0.998827653734824,0.9987382818394213,0.00894848,0.05,4.4685947701350596e-06
DOGE,dogecoin,0.0876488020577099,0.09189655261038181,-4.62231763,0.019999999999999987,-8.495501105343799e-05
HBAR,hedera-hashgraph,0.0837700021613507,0.0859759888363946,-2.56581716,0.019999999999999987,-4.411973350087775e-05
BTC,bitcoin,63600.04599418816,64857.86853999212,-1.93935227,0.32,-402.5032146572671
SOL,solana,68.1548501075296,72.00580399596346,-5.34811595,0.05,-0.1925476944216932
AVAX,avalanche-2,7.629565332395027,8.088013915038543,-5.66824671,0.019999999999999987,-0.009168971652870303
BNB,binancecoin,600.9171735945811,626.6084392362313,-4.10005101,0.05,-1.2845632820825132
XRP,ripple,1.1619775949461801,1.2050002307932912,-3.57034254,0.05,-0.002151131792355554
ETH,ethereum,1764.3709418862147,1825.3736253098384,-3.34192861,0.2,-12.200536684724739
XLM,stellar,0.20110229522989437,0.2112097397104059,-4.78550113,0.019999999999999987,-0.00020214888961023067
LINK,chainlink,7.947070063748794,8.37062256261661,-5.05998802,0.019999999999999987,-0.00847104997735632
ZEC,zcash,461.5969324712502,617.6445287963918,-25.26495242,0.019999999999999987,-3.1209519265028294
LTC,litecoin,45.486499550516385,47.542750986626686,-4.32505775,0.019999999999999987,-0.041125028722206
TRX,tron,0.3310640460080511,0.3334832251646759,-0.72542754,0.019999999999999987,-4.838358313249521e-05
ADA,cardano,0.1811331879079996,0.20233299379878575,-10.47768112,0.019999999999999987,-0.00042399611781572283
