symbol,id,current_price,previous_price,price_change_pct,weight_ratio,contribution
CC,canton,0.10869162863459925,0.098702,10.09489987,0.019999999999999987,0.00019979257269198483
HYPE,hyperliquid,75.61235026446312,74.355237,2.01360486,0.019999999999999987,0.02514226528926228
SUI,sui,0.8158713416436533,0.731615,11.70158688,0.019999999999999987,0.001685126832873064
BCH,bitcoin-cash,286.5788352017943,220.573365,29.96588303,0.019999999999999987,1.3201094040358847
SHIB,shiba-inu,5.434086411325e-06,5e-06,10.66743465,0.019999999999999987,8.681728226499984e-09
USDT,tether,0.9998461497286277,0.999902,0.01204316,0.05,-2.7925135686113215e-06
DOGE,dogecoin,0.08740775832229378,0.080247,8.94842002,0.019999999999999987,0.00014321516644587548
HBAR,hedera-hashgraph,0.07703353913104963,0.072895,5.77380535,0.019999999999999987,8.277078262099246e-05
BTC,bitcoin,77442.83569960053,72644.342969,6.67742959,0.32,1535.5176737921686
SOL,solana,91.78910318682561,87.717392,4.72915889,0.05,0.2035855593412805
AVAX,avalanche-2,7.641511863471017,7.211869,6.06152506,0.019999999999999987,0.00859285726942033
BNB,binancecoin,676.1004801400948,653.406706,3.51354732,0.05,1.1346887070047387
XRP,ripple,1.3766729087559693,1.252527,10.15323156,0.05,0.006207295437798466
ETH,ethereum,2436.8580377757426,2319.323107,5.25748969,0.2,23.506986155148482
XLM,stellar,0.19378111073265367,0.180231,7.67186675,0.019999999999999987,0.0002710022146530731
LINK,chainlink,11.820535464836501,10.607978,11.49890031,0.019999999999999987,0.024251149296730026
ZEC,zcash,711.6618929913332,577.51759,23.31462893,0.019999999999999987,2.6828860598266604
LTC,litecoin,52.35852879311229,48.128232,8.94208616,0.019999999999999987,0.08460593586224584
TRX,tron,0.3410712442345084,0.339957,0.31100633,0.019999999999999987,2.228488469016797e-05
ADA,cardano,0.2189764421528775,0.197961,10.67889849,0.019999999999999987,0.00042030884305755
