symbol,id,current_price,previous_price,price_change_pct,weight_ratio,contribution
CC,canton,0.09629860675821351,0.090966,5.60099748,0.019999999999999987,0.00010665213516427012
HYPE,hyperliquid,77.94215733983744,76.933379,0.92253394,0.019999999999999987,0.02017556679674867
SUI,sui,0.7024306486776638,0.686634,1.94597551,0.019999999999999987,0.00031593297355327657
BCH,bitcoin-cash,217.94815355523755,217.054238,0.22689665,0.019999999999999987,0.017878311104751094
SHIB,shiba-inu,4.8967726109e-06,5e-06,-1.54756012,0.019999999999999987,-2.0645477820000014e-09
USDT,tether,0.9991649811132164,0.999287,-0.01310347,0.05,-6.100944339182402e-06
DOGE,dogecoin,0.08011163996025257,0.080323,-0.53425662,0.019999999999999987,-4.2272007949487015e-06
HBAR,hedera-hashgraph,0.07279920836182947,0.074546,-2.63697139,0.019999999999999987,-3.4935832763410534e-05
BTC,bitcoin,75819.50776786842,75787.021351,-0.02991626,0.32,10.395653397892602
SOL,solana,97.72368342654546,97.288614,0.26576795,0.05,0.02175347132727339
AVAX,avalanche-2,7.3576165306880155,7.289493,0.77183919,0.019999999999999987,0.001362470613760304
BNB,binancecoin,719.515894006277,713.608823,0.73921723,0.05,0.29535355031384825
XRP,ripple,1.2876814170277946,1.292909,-0.67149144,0.05,-0.0002613791486102746
ETH,ethereum,2398.5731425140193,2406.414216,-0.36456569,0.2,-1.568214697196163
XLM,stellar,0.18062086804590916,0.17688,1.86017022,0.019999999999999987,7.481736091818287e-05
LINK,chainlink,10.903639487838122,10.937897,-0.60324681,0.019999999999999987,-0.0006851502432375507
ZEC,zcash,1310.118469656314,1123.864646,16.62295629,0.019999999999999987,3.7250764731262755
LTC,litecoin,51.058357280265945,51.340117,-0.79225189,0.019999999999999987,-0.0056351943946810895
TRX,tron,0.3350938873571385,0.333145,0.52978662,0.019999999999999987,3.897774714276989e-05
ADA,cardano,0.19361152832111467,0.195857,-1.53365534,0.019999999999999987,-4.490943357770668e-05
