symbol,name,current_price,previous_price,price_change_pct,market_cap,total_volume,weight_ratio,contribution
BTC,Bitcoin,118993.0,119508.43990129429,-0.4313000000000011,2368575893586.0,43969625098.0,0.4964540904578744,-255.8922473827526
ETH,Ethereum,4387.68,4175.972397740699,5.069659999999998,529591288502.0,44403009767.0,0.2482270452289372,52.55155256132935
XRP,XRP,3.17,3.1897037570182287,-0.6177300000000052,188108610375.0,8417108715.0,0.0908378538093529,-0.0017898469995168787
BNB,BNB,808.24,794.4792226245318,1.7320500000000072,112588435975.0,1718793787.0,0.05436907894504315,0.748160791471997
SOL,Solana,176.92,177.8786055934034,-0.5389099999999925,95462943382.0,6000113018.0,0.04609915983036323,-0.04419091246458375
DOGE,Dogecoin,0.22505,0.22601047672292943,-0.4249700000000023,33846776379.0,2394113390.0,0.016344645354108026,-1.5698651407157352e-05
ADA,Cardano,0.788666,0.7838447278479529,0.6150799999999901,28634941967.0,1535833709.0,0.013827844812909988,6.666780311931166e-05
LINK,Chainlink,22.16,21.373856725328388,3.678059999999994,15029581012.0,1373165357.0,0.007257801118525126,0.005705671538232635
SUI,Sui,3.72,3.698701765623013,0.5758300000000105,13067462021.0,1319382771.0,0.006310291710499108,0.0001343980718373708
AVAX,Avalanche,23.45,23.158144847925055,1.2602699999999967,9903952385.0,514610869.0,0.004782629445244085,0.0013958350440598202
LTC,Litecoin,120.92,125.30034987107285,-3.4958799999999957,9211640504.0,1042530533.0,0.004448311280268081,-0.019485159743014204
DOT,Polkadot,3.97,3.894749161966725,1.932109999999998,6037523782.0,376578039.0,0.002915526841575645,0.00021939583813707545
NEAR,NEAR Protocol,2.65,2.6477840695122254,0.08368999999999183,3286141732.0,286748029.0,0.0015868814386175581,3.5164189603160497e-06
APT,Aptos,4.62,4.580336121323784,0.86596000000001,3103793677.0,516015988.0,0.0014988253633029362,5.9449227366883384e-05
ICP,Internet Computer,5.46,5.4555068445628185,0.08235999999999244,2925957915.0,76125097.0,0.001412948279216105,6.3485962432159855e-06
ARB,Arbitrum,0.455425,0.44260206573222566,2.8971700000000045,2341465586.0,408465750.0,0.0011306962938947222,1.4498844253428109e-05
ATOM,Cosmos Hub,4.54,4.478276806432305,1.3782799999999984,2107919005.0,103257112.0,0.0010179163943448838,6.282905064387937e-05
FIL,Filecoin,2.52,2.4882003024940658,1.2780199999999908,1720718834.0,203258932.0,0.0008309370080311092,2.6423545501875334e-05
OP,Optimism,0.766327,0.7580749748611488,1.0885500000000103,1340888218.0,220334282.0,0.0006475163878918092,5.3433215107013005e-06
