date,index,ret,n_constituents,index_log,index_log10
2018-01-01,9.76276393892345,0.0,,,
2018-01-02,10.647870577020067,0.0906614810758418,,,
2018-01-03,11.348512565975744,0.0658011368458759,,,
2018-01-04,11.70271850822147,0.0312116623378185,,,
2018-01-05,12.975192704497449,0.1087332140290334,,,
2018-01-06,13.968826215015765,0.0765794800237462,,,
2018-01-07,14.487042977911276,0.0370980893397078,,,
2018-01-08,13.366075734471721,-0.0773772290969741,,,
2018-01-09,13.484509342673343,0.0088607614197616,,,
2018-01-10,13.442217376025257,-0.0031363370793367,,,
2018-01-11,12.31724758368838,-0.0836893022086747,,,
2018-01-12,13.615717361680971,0.1054188258513326,,,
2018-01-13,14.238717112886512,0.0457559256450827,,,
2018-01-14,13.486605378988301,-0.0528215939635127,,,
2018-01-15,13.264544737820888,-0.016465273130433,,,
2018-01-16,11.57708230732813,-0.1272160080761263,,,
2018-01-17,11.40231019590264,-0.015096386704866,,,
2018-01-18,11.66308889760835,0.0228706899939822,,,
2018-01-19,11.623717160361426,-0.003375755564634,,,
2018-01-20,13.259517911773125,0.1407295728934298,,,
2018-01-21,11.802442603747947,-0.1098890108765901,,,
2018-01-22,11.204478606851241,-0.0506644274386741,,,
2018-01-23,10.966819007648137,-0.021211125260017,,,
2018-01-24,11.42956507428152,0.0421951038227829,,,
2018-01-25,11.320991949997525,-0.0094993224657603,,,
2018-01-26,11.099818480373514,-0.0195365804163531,,,
2018-01-27,11.351257865976857,0.0226525673413429,,,
2018-01-28,12.244870232734957,0.0787236425521199,,,
2018-01-29,11.619172139773319,-0.0510987932962264,,,
2018-01-30,10.291241545871202,-0.1142878836743033,,,
2018-01-31,10.475651667095654,0.0179191325363885,,,
2018-02-01,9.287114889406354,-0.1134570731692549,,,
2018-02-02,8.985576744651583,-0.0324684413131067,,,
2018-02-03,9.372090639669448,0.043014923360142,,,
2018-02-04,8.400172604595008,-0.1037034395464105,,,
2018-02-05,7.004733948336021,-0.1661202360884419,,,
2018-02-06,7.9659903701885,0.1372295406138622,,,
2018-02-07,7.691326032255369,-0.034479622139768,,,
2018-02-08,8.314965414808587,0.0810834672640115,,,
2018-02-09,8.999026436318728,0.0822686550556006,,,
2018-02-10,8.895591019302378,-0.0114940674692205,,,
2018-02-11,8.417100663730736,-0.0537896081927977,,,
2018-02-12,9.069025842233817,0.0774524630924546,,,
2018-02-13,8.84928608861072,-0.0242296975932943,,,
2018-02-14,9.838981817850382,0.1118390477298988,,,
2018-02-15,10.284693270206779,0.0453005667260982,,,
2018-02-16,10.370695054068861,0.0083621146107698,,,
2018-02-17,10.982426115400079,0.0589865055468208,,,
2018-02-18,10.492011506408154,-0.0446544874364546,,,
2018-02-19,10.934284492300282,0.0421533073636073,,,
2018-02-20,10.717175379270238,-0.0198558134446682,,,
2018-02-21,10.104283441449725,-0.0571878238557151,,,
2018-02-22,9.470043745567649,-0.062769388800031,,,
2018-02-23,9.866747376583849,0.0418903694295888,,,
2018-02-24,9.458953724233693,-0.0413300996555301,,,
