symbol,id,current_price,previous_price,price_change_pct,weight_ratio,contribution
CC,canton,0.11309035070492544,0.109391,3.0533829,0.019999999999999987,7.398701409850879e-05
HYPE,hyperliquid,92.15632885530022,94.015587,-1.95659465,0.019999999999999987,-0.03718516289399557
SUI,sui,1.01147144721651,0.962994,5.24013342,0.019999999999999987,0.0009695489443302002
BCH,bitcoin-cash,339.0149004907762,337.193253,0.61945793,0.019999999999999987,0.03643294981552342
SHIB,shiba-inu,5.783473201202e-06,6e-06,2.82231914,0.019999999999999987,-4.330535975960003e-09
USDT,tether,0.9996758156876927,0.999815,-0.00871935,0.05,-6.959215615365278e-06
DOGE,dogecoin,0.09589297099203208,0.092728,3.58775742,0.019999999999999987,6.329941984064137e-05
HBAR,hedera-hashgraph,0.09332491430102624,0.090586,3.03873381,0.019999999999999987,5.477828602052478e-05
BTC,bitcoin,84402.55883675438,84515.689189,-0.04172,0.32,-36.20171271859668
SOL,solana,116.95592737526106,115.07589,1.76601917,0.05,0.0940018687630527
AVAX,avalanche-2,10.206216576881788,10.321399,-1.05557521,0.019999999999999987,-0.002303648462364228
BNB,binancecoin,777.3018387588187,766.179078,1.49991441,0.05,0.5561380379409343
XRP,ripple,1.537005145472284,1.502518,2.43705162,0.05,0.0017243572736141966
ETH,ethereum,2690.356264368363,2686.910592,0.2552946,0.2,0.6891344736725842
XLM,stellar,0.21612417824799574,0.202227,6.84325397,0.019999999999999987,0.00027794356495991474
LINK,chainlink,13.2390858459742,12.356529,7.17878686,0.019999999999999987,0.01765113691948399
ZEC,zcash,1544.963447685706,1500.146636,3.04238095,0.019999999999999987,0.8963362337141183
LTC,litecoin,71.94727061234003,61.738377,16.0901207,0.019999999999999987,0.20417787224680056
TRX,tron,0.34028152011590385,0.341551,-0.46776864,0.019999999999999987,-2.5389597681922933e-05
ADA,cardano,0.24889946913966252,0.238899,4.40303763,0.019999999999999987,0.00020000938279325018
