symbol,id,current_price,previous_price,price_change_pct,weight_ratio,contribution
CC,canton,0.11606827531883959,0.116186,-0.11363493,0.019999999999999987,-2.354493623208108e-06
HYPE,hyperliquid,52.830605644972216,52.115693,1.35135332,0.019999999999999987,0.014298252899444312
SUI,sui,0.6917722117928812,0.675142,2.46326227,0.019999999999999987,0.0003326042358576229
BCH,bitcoin-cash,213.95520390816745,208.053139,2.83680649,0.019999999999999987,0.11804129816334913
SHIB,shiba-inu,4.92399955699e-06,5e-06,1.60736686,0.019999999999999987,-1.5200088602000134e-09
USDT,tether,0.9989336318127047,0.999111,-0.01520846,0.05,-8.868409364765073e-06
DOGE,dogecoin,0.07070484476285445,0.069141,2.26572678,0.019999999999999987,3.127689525708908e-05
HBAR,hedera-hashgraph,0.06980419308874737,0.069209,0.86002548,0.019999999999999987,1.190386177494728e-05
BTC,bitcoin,63454.00981967109,62742.241797,1.13443193,0.32,227.7657672547479
SOL,solana,73.74831974877875,71.699111,2.85806753,0.05,0.10246043743893765
AVAX,avalanche-2,6.6293600807869035,6.174737,7.36262444,0.019999999999999987,0.009092461615738057
BNB,binancecoin,589.056768457043,575.073321,2.43532886,0.05,0.6991723728521493
XRP,ripple,1.084335560258657,1.057977,2.49138079,0.05,0.0013179280129328565
ETH,ethereum,1884.6900562081946,1842.095043,2.31231354,0.2,8.519002641638918
XLM,stellar,0.17464418839166868,0.170709,2.30507693,0.019999999999999987,7.870376783337347e-05
LINK,chainlink,8.358040341301386,8.046166,3.8760676,0.019999999999999987,0.006237486826027729
ZEC,zcash,492.3286414508759,461.777781,6.61592263,0.019999999999999987,0.6110172090175179
LTC,litecoin,44.89377658787817,44.07414,1.85967779,0.019999999999999987,0.01639273175756343
TRX,tron,0.3268795015767639,0.327358,-0.14619938,0.019999999999999987,-9.569968464722127e-06
ADA,cardano,0.18959331628867268,0.173946,8.9956921,0.019999999999999987,0.0003129463257734536
