symbol,id,current_price,previous_price,price_change_pct,weight_ratio,contribution
SOL,solana,234.10299682617188,240.5576934814453,-2.6832218757415482,0.023333333333333324,-0.15060958862304683
LINK,chainlink,23.619831085205078,24.1313533782959,-2.1197414213447785,0.023333333333333324,-0.011935520172119136
ARB,arbitrum,0.0011746755335479975,0.0011749999830499291,-0.027612723966985442,0.023333333333333324,-7.570488378405568e-09
AVAX,avalanche-2,29.881301879882812,29.49125862121582,1.3225724397750716,0.023333333333333324,0.009101009368896481
XRP,ripple,2.991194248199463,3.032525062561035,-1.3629174865472549,0.05,-0.0020665407180786135
OP,optimism,0.7433416843414307,0.7860479950904846,-5.433041114001935,0.023333333333333324,-0.000996480584144592
BTC,bitcoin,115448.8515625,115407.65625,0.03569547622626068,0.3,12.358593749999999
BNB,binancecoin,919.8201904296875,927.24169921875,-0.8003855731807064,0.05,-0.37107543945312504
USDT,tether,1.0003514289855957,1.0005279779434204,-0.017645579305802794,0.05,-8.827447891235351e-06
ADA,cardano,0.8627667427062988,0.8889909982681274,-2.949889887852286,0.023333333333333324,-0.0006118992964426673
DOT,polkadot,4.153136730194092,4.322048187255859,-3.9081345173296755,0.023333333333333324,-0.003941267331441242
ATOM,cosmos-hub,4.508359909057617,4.642557144165039,-2.8905887626194726,0.023333333333333324,-0.003131268819173176
DOGE,dogecoin,0.2680750787258148,0.27858999371528625,-3.774333330944213,0.023333333333333324,-0.0002453480164210001
ETH,ethereum,4523.39599609375,4609.59765625,-1.8700473790672856,0.2,-17.240332031250002
TON,toncoin,0.013933302834630013,0.015957999974489212,-12.687662257776179,0.023333333333333324,-4.72429332633813e-05
NEAR,near,2.625051736831665,2.7084200382232666,-3.0781156620851013,0.023333333333333324,-0.0019452603658040356
LTC,litecoin,113.6191177368164,115.20269775390625,-1.3746032410392517,0.023333333333333324,-0.036950200398763004
ICP,internet-computer,4.669409275054932,4.856814861297607,-3.8586108714180223,0.023333333333333324,-0.0043727970123291
MATIC,polygon,,,,0.023333333333333324,
SUI,sui,,,,0.023333333333333324,
