symbol,weight_base
BTC,0.3
XRP,0.05
ETH,0.2
BCH,0.026470588235294114
ADA,0.026470588235294114
XEM,0.026470588235294114
LTC,0.026470588235294114
TRX,0.026470588235294114
XLM,0.026470588235294114
MIOTA,0.026470588235294114
DASH,0.026470588235294114
EOS,0.026470588235294114
XMR,0.026470588235294114
NEO,0.026470588235294114
QTUM,0.026470588235294114
BTG,0.026470588235294114
ETC,0.026470588235294114
LSK,0.026470588235294114
ICX,0.026470588235294114
NANO,0.026470588235294114
