symbol,weight_base
BTC,0.3
ETH,0.2
XRP,0.05
USDT,0.05
BNB,0.05
LTC,0.023333333333333324
DOT,0.023333333333333324
BCH,0.023333333333333324
ADA,0.023333333333333324
LINK,0.023333333333333324
USDC,0.023333333333333324
XLM,0.023333333333333324
EOS,0.023333333333333324
THETA,0.023333333333333324
TRX,0.023333333333333324
XEM,0.023333333333333324
VET,0.023333333333333324
XMR,0.023333333333333324
XTZ,0.023333333333333324
UNI,0.023333333333333324
