date,index,ret
2019-07-08,61.369625,0.02845848
2019-07-09,61.073166,-0.00483071
2019-07-10,58.029762,-0.0498321
2019-07-11,53.92051,-0.07081282
2019-07-12,56.205287,0.04237306
2019-07-13,54.525274,-0.02989067
2019-07-14,48.542903,-0.10971739
2019-07-15,49.972926,0.02945895
2019-07-16,43.797241,-0.12358061
2019-07-17,45.789444,0.04548695
2019-07-18,49.612604,0.08349436
2019-07-19,49.069895,-0.01093894
2019-07-20,50.630638,0.03180653
2019-07-21,50.00987,-0.01226072
2019-07-22,48.580735,-0.02857705
2019-07-23,46.874156,-0.03512873
2019-07-24,47.394236,0.01109524
2019-07-25,47.567037,0.00364603
2019-07-26,47.885304,0.00669092
2019-07-27,45.784135,-0.04387921
2019-07-28,46.053839,0.00589078
2019-07-29,45.813703,-0.00521424
2019-07-30,45.954383,0.00307069
2019-07-31,47.576278,0.0352936
2019-08-01,47.99806,0.00886538
2019-08-02,47.985195,-0.00026804
2019-08-03,48.831663,0.01764019
2019-08-04,49.037869,0.0042228
2019-08-05,51.220579,0.04451069
2019-08-06,49.379293,-0.03594816
2019-08-07,50.205446,0.01673076
2019-08-08,49.763827,-0.00879624
2019-08-09,48.126249,-0.03290701
2019-08-10,47.542239,-0.01213494
2019-08-11,48.942836,0.02946004
2019-08-12,48.090976,-0.0174052
2019-08-13,47.028624,-0.02209046
2019-08-14,43.054657,-0.08450102
2019-08-15,43.919994,0.02009857
2019-08-16,43.607289,-0.00711988
2019-08-17,43.423763,-0.00420863
2019-08-18,44.742476,0.03036848
2019-08-19,46.158469,0.03164761
2019-08-20,45.212227,-0.02049986
2019-08-21,43.106224,-0.04658038
2019-08-22,43.856407,0.01740312
2019-08-23,44.634278,0.01773676
2019-08-24,43.845756,-0.01766629
2019-08-25,43.423876,-0.0096219
2019-08-26,43.996381,0.01318411
2019-08-27,43.464459,-0.01209013
2019-08-28,40.888206,-0.05927265
2019-08-29,39.577869,-0.0320468
2019-08-30,39.769738,0.00484789
2019-08-31,39.903466,0.00336254
2019-09-01,40.143755,0.00602175
2019-09-02,41.671276,0.03805129
2019-09-03,42.240238,0.01365357
2019-09-04,41.624755,-0.01457101
2019-09-05,41.436758,-0.00451646
2019-09-06,40.624782,-0.01959556
2019-09-07,41.96212,0.03291927
2019-09-08,42.573833,0.01457774
2019-09-09,42.336354,-0.00557804
2019-09-10,41.659436,-0.01598906
2019-09-11,41.400705,-0.00621062
2019-09-12,41.958983,0.01348474
2019-09-13,41.961031,4.882e-05
2019-09-14,42.555891,0.01417648
2019-09-15,42.742257,0.00437932
2019-09-16,43.008399,0.00622667
2019-09-17,44.27083,0.02935313
2019-09-18,45.676189,0.0317446
2019-09-19,45.824659,0.00325049
2019-09-20,45.162519,-0.01444942
2019-09-21,44.628511,-0.01182414
2019-09-22,43.901748,-0.01628473
2019-09-23,42.04141,-0.04237503
2019-09-24,36.169511,-0.1396694
2019-09-25,36.587668,0.01156102
2019-09-26,35.3791,-0.03303212
2019-09-27,36.27662,0.02536867
2019-09-28,36.269918,-0.00018477
2019-09-29,35.516275,-0.02077872
2019-09-30,36.950466,0.04038123
2019-10-01,36.772671,-0.0048117
2019-10-02,37.184006,0.0111859
2019-10-03,36.548383,-0.017094
2019-10-04,36.735482,0.00511923
2019-10-05,36.567555,-0.00457126
2019-10-06,36.13319,-0.01187842
2019-10-07,37.64453,0.04182691
2019-10-08,37.730108,0.00227333
2019-10-09,39.421307,0.04482359
2019-10-10,38.898721,-0.01325642
2019-10-11,37.831755,-0.02742935
2019-10-12,37.757167,-0.00197156
2019-10-13,37.974529,0.00575684
2019-10-14,38.684773,0.01870317
2019-10-15,37.764992,-0.02377631
2019-10-16,36.943811,-0.0217445
2019-10-17,37.643103,0.01892852
2019-10-18,36.90738,-0.01954469
2019-10-19,36.888869,-0.00050156
2019-10-20,37.550444,0.01793429
