symbol,id,current_price,previous_price,price_change_pct,weight_ratio,contribution
CC,canton,0.13326285050116382,0.131734,0.8823597,0.019999999999999987,3.05770100232766e-05
HYPE,hyperliquid,67.21971193937306,67.14034,-0.09217815,0.019999999999999987,0.0015874387874612228
SUI,sui,0.7390010629618319,0.717652,2.90043414,0.019999999999999987,0.0004269812592366381
BCH,bitcoin-cash,246.49983435356611,237.59572,3.62469951,0.019999999999999987,0.17808228707132218
SHIB,shiba-inu,4.391723321535e-06,4e-06,2.55113104,0.019999999999999987,7.83446643069999e-09
USDT,tether,0.9992068092128774,0.99913,-0.00150962,0.05,3.840460643872445e-06
DOGE,dogecoin,0.07413313308894748,0.073206,1.28755063,0.019999999999999987,1.8542661778949687e-05
HBAR,hedera-hashgraph,0.06996664811546092,0.070312,-0.52838226,0.019999999999999987,-6.907037690781488e-06
BTC,bitcoin,63984.453332199286,63273.608215,1.27132756,0.32,227.4704375037714
SOL,solana,77.96574961887771,78.01087,0.03858771,0.05,-0.002256019056114411
AVAX,avalanche-2,6.754491900086064,6.709092,0.70109439,0.019999999999999987,0.0009079980017212812
BNB,binancecoin,575.972004352167,569.768933,1.08272762,0.05,0.3101535676083529
XRP,ripple,1.1045387558652398,1.095956,0.71012258,0.05,0.0004291377932619911
ETH,ethereum,1794.2019698187048,1748.673216,2.85624928,0.2,9.10575076374098
XLM,stellar,0.18975287232687083,0.186042,1.7634457,0.019999999999999987,7.42174465374162e-05
LINK,chainlink,7.93746315411018,7.752356,2.30013249,0.019999999999999987,0.003702143082203599
ZEC,zcash,500.02476248037857,487.145455,3.04264932,0.019999999999999987,0.2575861496075707
LTC,litecoin,44.59225043662736,43.913562,1.45812398,0.019999999999999987,0.013573768732547214
TRX,tron,0.3302301003605682,0.332158,-0.52812948,0.019999999999999987,-3.855799278863589e-05
ADA,cardano,0.16691775617154433,0.166665,0.03668902,0.019999999999999987,5.05512343088654e-06
