symbol,id,current_price,previous_price,price_change_pct,weight_ratio,contribution
CC,canton,0.10889385549204547,0.111629,-2.18000905,0.019999999999999987,-5.470289015909065e-05
HYPE,hyperliquid,91.30347974951113,92.285576,-0.73371714,0.019999999999999987,-0.019641925009777583
SUI,sui,0.850430356786377,0.816341,4.16613045,0.019999999999999987,0.0006817871357275402
BCH,bitcoin-cash,251.4626625750924,262.354512,-4.24353022,0.019999999999999987,-0.21783698849815195
SHIB,shiba-inu,5.461735541141e-06,5e-06,-0.61336027,0.019999999999999987,9.234710822819991e-09
USDT,tether,0.9996640394249479,0.999764,-0.00658557,0.05,-4.998028752606354e-06
DOGE,dogecoin,0.08701525466033065,0.088186,-1.5006573,0.019999999999999987,-2.3414906793386964e-05
HBAR,hedera-hashgraph,0.08084734609115318,0.079233,1.84126282,0.019999999999999987,3.228692182306368e-05
BTC,bitcoin,81057.16418520936,81103.15084,-0.22624136,0.32,-14.715729533005506
SOL,solana,110.16468566892023,112.9329,-2.69548149,0.05,-0.1384107165539888
AVAX,avalanche-2,9.671559116299473,8.187581,17.58286636,0.019999999999999987,0.029679562325989454
BNB,binancecoin,758.8041173435531,762.872885,-0.65692915,0.05,-0.20343838282234403
XRP,ripple,1.4031804557792824,1.396768,0.26149687,0.05,0.00032062278896412
ETH,ethereum,2622.093216745466,2619.042303,-0.35148698,0.2,0.610182749093201
XLM,stellar,0.1945226280665447,0.192457,0.72913953,0.019999999999999987,4.131256133089398e-05
LINK,chainlink,12.313481272683939,12.290003,-0.46988123,0.019999999999999987,0.00046956545367876824
ZEC,zcash,1475.5457705441866,1511.06247,-1.54262569,0.019999999999999987,-0.71033398911627
LTC,litecoin,56.91743147547869,57.773143,-1.44033465,0.019999999999999987,-0.01711423049042607
TRX,tron,0.33968301783503957,0.338378,0.37573327,0.019999999999999987,2.610035670079112e-05
ADA,cardano,0.22593275569309101,0.225907,0.13111373,0.019999999999999987,5.151138618203485e-07
