symbol,id,current_price,previous_price,price_change_pct,weight_ratio,contribution
XRP,ripple,2.3952364921569824,2.3585970401763916,1.5534426337552976,0.05,0.001831972599029541
BNB,binancecoin,1143.8626708984375,1106.8985595703125,3.339430791424469,0.05,1.84820556640625
DOGE,dogecoin,0.18510286509990692,0.19315500557422638,-4.168745433431265,0.023333333333333324,-0.0001878832777341206
NEAR,near,2.302823781967163,2.374398946762085,-3.0144540323574276,0.023333333333333324,-0.0016700871785481765
LINK,chainlink,17.213706970214844,17.354766845703125,-0.8128019047585533,0.023333333333333324,-0.0032913970947265614
ARB,arbitrum,0.0011746755335479975,0.0011749999830499291,-0.027612723966985442,0.023333333333333324,-7.570488378405568e-09
BTC,bitcoin,111093.984375,113214.3671875,-1.872891988159353,0.3,-636.11484375
OP,optimism,0.45657479763031006,0.49873000383377075,-8.452510552685988,0.023333333333333324,-0.000983621478080749
TON,toncoin,0.012790611013770103,0.013497999869287014,-5.240693898112148,0.023333333333333324,-1.6505739962061238e-05
ADA,cardano,0.6320328712463379,0.6348350048065186,-0.44139556561388904,0.023333333333333324,-6.538311640421547e-05
USDT,tether,1.0013959407806396,1.001755952835083,-0.03593809983604146,0.05,-1.800060272216797e-05
DOT,polkadot,3.004856586456299,2.962415933609009,1.4326365304005773,0.023333333333333324,0.0009902818997701004
ETH,ethereum,3745.77685546875,3843.0087890625,-2.5300991730874967,0.2,-19.446386718750002
ICP,internet-computer,3.144340753555298,3.0371499061584473,3.5293235667919864,0.023333333333333324,0.0025011197725931795
SOL,solana,177.89393615722656,188.6638641357422,-5.708527188209578,0.023333333333333324,-0.2512983194986978
ATOM,cosmos-hub,3.152815103530884,2.9639010429382324,6.373831577230171,0.023333333333333324,0.004407994747161864
LTC,litecoin,94.05999755859375,96.62725067138672,-2.6568624223033854,0.023333333333333324,-0.05990257263183591
AVAX,avalanche-2,21.599519729614258,20.73358154296875,4.176500740361311,0.023333333333333324,0.020205224355061842
MATIC,polygon,,,,0.023333333333333324,
SUI,sui,,,,0.023333333333333324,
