symbol,id,current_price,previous_price,price_change_pct,weight_ratio,contribution
TON,toncoin,0.007563566789031029,0.007499000057578087,0.8610045467021266,0.023333333333333324,1.5065570672353103e-06
BTC,bitcoin,95115.296875,95525.1171875,-0.42901838235444023,0.3,-122.94609374999999
DOT,polkadot,2.17883563041687,2.119088888168335,2.8194542750010987,0.023333333333333324,0.0013940906524658198
USDT,tether,0.9995467662811279,0.9995129704475403,0.003381230117760481,0.05,1.6897916793823243e-06
ICP,internet-computer,3.9988605976104736,4.177134037017822,-4.267841008392037,0.023333333333333324,-0.004159713586171466
OP,optimism,0.34601661562919617,0.33922499418258667,2.0020993626884476,0.023333333333333324,0.00015847116708755487
AVAX,avalanche-2,13.735713958740234,13.585149765014648,1.1082998445355985,0.023333333333333324,0.0035131645202636703
LTC,litecoin,74.7579116821289,75.2646255493164,-0.6732430587268134,0.023333333333333324,-0.011823323567708328
ARB,arbitrum,0.0008992253569886088,0.0008989999769255519,0.02507008552188328,0.023333333333333324,5.2588681379954e-09
ATOM,cosmos-hub,2.5601179599761963,2.492244005203247,2.7234072840076395,0.023333333333333324,0.0015837256113688145
LINK,chainlink,13.725160598754883,13.727490425109863,-0.01697197581517207,0.023333333333333324,-5.436261494954425e-05
XRP,ripple,2.0634522438049316,2.0682179927825928,-0.23042778828402666,0.05,-0.00023828744888305665
ETH,ethereum,3305.104736328125,3295.482177734375,0.2919924331184154,0.2,1.92451171875
SOL,solana,143.6785125732422,144.8604736328125,-0.8159306882885908,0.023333333333333324,-0.02757909138997395
BNB,binancecoin,946.6429443359375,937.5318603515625,0.9718159317762876,0.05,0.45555419921875
ADA,cardano,0.3960811197757721,0.3955340087413788,0.13832212206841277,0.023333333333333324,1.2765924135843908e-05
NEAR,near,1.7527364492416382,1.7314519882202148,1.2292839285310997,0.023333333333333324,0.0004966374238332111
DOGE,dogecoin,0.13778352737426758,0.13805900514125824,-0.1995362538711576,0.023333333333333324,-6.4278145631154354e-06
MATIC,polygon,,,,0.023333333333333324,
SUI,sui,,,,0.023333333333333324,
