symbol,id,current_price,previous_price,price_change_pct,weight_ratio,contribution
BTC,bitcoin,116874.4375,115444.875,1.238307460595367,0.3,428.86875
AVAX,avalanche-2,30.05975341796875,29.844894409179688,0.7199188103777621,0.023333333333333324,0.00501337687174479
SOL,solana,238.1910400390625,234.35755920410156,1.635740211657688,0.023333333333333324,0.08944788614908851
DOGE,dogecoin,0.2706884443759918,0.2686299979686737,0.7662757037127932,0.023333333333333324,4.8030416170756005e-05
DOT,polkadot,4.269998073577881,4.152833938598633,2.8213055641417073,0.023333333333333324,0.0027338298161824533
ETH,ethereum,4521.54443359375,4526.8203125,-0.1165471245165528,0.2,-1.05517578125
USDT,tether,1.0003526210784912,1.0003299713134766,0.0022642293707297867,0.05,1.1324882507324219e-06
ARB,arbitrum,0.0011746755335479975,0.0011749999830499291,-0.027612723966985442,0.023333333333333324,-7.570488378405568e-09
ICP,internet-computer,4.779506206512451,4.66993522644043,2.346306206810933,0.023333333333333324,0.0025566562016805005
XRP,ripple,3.0454940795898438,2.9971089363098145,1.6143938811781444,0.05,0.002419257164001465
OP,optimism,0.7826123833656311,0.7437689900398254,5.222507774050356,0.023333333333333324,0.0009063458442687985
LTC,litecoin,115.25678253173828,113.78031158447266,1.297650645093773,0.023333333333333324,0.03445098876953124
NEAR,near,2.7187931537628174,2.6282169818878174,3.4462973376703454,0.023333333333333324,0.0021134440104166657
TON,toncoin,0.013695616275072098,0.013933000154793262,-1.7037527961233812,0.023333333333333324,-5.538957193493841e-06
BNB,binancecoin,956.068115234375,919.97021484375,3.923811859143278,0.05,1.80489501953125
LINK,chainlink,23.590042114257812,23.584924697875977,0.021697827944722192,0.023333333333333324,0.0001194063822428385
ADA,cardano,0.8825376629829407,0.8635079860687256,2.2037638587282915,0.023333333333333324,0.00044402579466501854
ATOM,cosmos-hub,4.562545299530029,4.508824825286865,1.1914517934226154,0.023333333333333324,0.0012534777323404943
MATIC,polygon,,,,0.023333333333333324,
SUI,sui,,,,0.023333333333333324,
