symbol,id,current_price,previous_price,price_change_pct,weight_ratio,contribution
CC,canton,0.1351653493658775,0.133263,1.52575668,0.019999999999999987,3.804698731755038e-05
HYPE,hyperliquid,67.93575366024422,67.219712,1.10865286,0.019999999999999987,0.014320833204884299
SUI,sui,0.7448835512357519,0.739001,1.03171777,0.019999999999999987,0.00011765102471503745
BCH,bitcoin-cash,247.01471485445552,246.499834,0.18060945,0.019999999999999987,0.010297617089110525
SHIB,shiba-inu,4.386705859089e-06,4e-06,0.08539492,0.019999999999999987,7.734117181780005e-09
USDT,tether,0.9992064284571072,0.999207,0.00477188,0.05,-2.857714463955219e-08
DOGE,dogecoin,0.07520009229336323,0.074133,1.482649,0.019999999999999987,2.134184586726455e-05
HBAR,hedera-hashgraph,0.06962336815585589,0.069967,-0.51947421,0.019999999999999987,-6.87263688288225e-06
BTC,bitcoin,64315.734993868165,63984.453332,0.57961262,0.32,106.01013179781381
SOL,solana,78.2065413616243,77.96575,0.31824369,0.05,0.012039568081215181
AVAX,avalanche-2,6.736477960935306,6.754492,-0.25671646,0.019999999999999987,-0.0003602807812938733
BNB,binancecoin,580.8566185863831,575.972004,0.83438803,0.05,0.24423072931915613
XRP,ripple,1.1141693287782954,1.104539,0.83750927,0.05,0.00048151643891477527
ETH,ethereum,1823.9150956417375,1794.20197,1.73181245,0.2,5.942625128347482
XLM,stellar,0.1919097537897279,0.189753,1.04336951,0.019999999999999987,4.313507579455808e-05
LINK,chainlink,8.05999945328165,7.937463,1.61289417,0.019999999999999987,0.0024507290656329934
ZEC,zcash,526.749494668181,500.024762,5.18338942,0.019999999999999987,0.5344946533636195
LTC,litecoin,45.35375536216069,44.59225,1.70311087,0.019999999999999987,0.015230107243213798
TRX,tron,0.3305777770152577,0.33023,0.0007307,0.019999999999999987,6.9555403051535465e-06
ADA,cardano,0.16990387674450064,0.166918,1.74577308,0.019999999999999987,5.971753489001248e-05
