date,BM20_rel,BTC_rel,ETH_rel,BM20_over_BTC,BM20_over_ETH
2025-08-12,100.0,100.0,100.0,100.0,100.0
2025-08-13,100.1368265356263,102.63882795960923,103.60169423925045,97.56232463511029,96.65558779799235
2025-08-14,102.75707129645856,98.49106742810424,99.06863425997324,104.33136118812844,103.72311283388265
2025-08-15,98.952917856362,97.69119781315099,96.71229563590022,101.29153912681492,102.31679147488879
2025-08-20,57.87425099989254,95.09193524018647,94.41453895858997,60.86136627013823,61.29802850096644
2025-08-21,57.752049583401984,93.54773447529901,91.9903971553934,61.73538023911337,62.78051989040247
