symbol,id,current_price,previous_price,price_change_pct,weight_ratio,contribution
TON,toncoin,0.004524962045252323,0.004525000229477882,-0.0008438502458019137,0.023333333333333324,-8.909652630488075e-10
ATOM,cosmos-hub,2.30379581451416,2.3123719692230225,-0.370881277882984,0.023333333333333324,-0.00020011027654012037
ADA,cardano,0.2761889100074768,0.280021995306015,-1.3688515055216732,0.023333333333333324,-8.943865696589148e-05
ARB,arbitrum,0.0008992253569886088,0.0008989999769255519,0.02507008552188328,0.023333333333333324,5.2588681379954e-09
ETH,ethereum,1975.2630615234375,1973.7371826171875,0.0773091230022116,0.2,0.30517578125
LINK,chainlink,8.852898597717285,8.876015663146973,-0.26044417120250074,0.023333333333333324,-0.0005393981933593748
NEAR,near,1.035287618637085,1.0590269565582275,-2.2416179091695576,0.023333333333333324,-0.00055391788482666
USDT,tether,0.9997055530548096,0.9997810125350952,-0.00754760085853734,0.05,-3.772974014282227e-06
ICP,internet-computer,2.1993978023529053,2.200740098953247,-0.06099296327540804,0.023333333333333324,-3.132025400797525e-05
AVAX,avalanche-2,9.005091667175293,9.120891571044922,-1.2696116708288296,0.023333333333333324,-0.002701997756958007
LTC,litecoin,54.5748405456543,54.945823669433594,-0.675179838983242,0.023333333333333324,-0.00865627288818359
SHIB,shiba-inu,6.237673915165942e-06,6.000000212225132e-06,3.9612282422348155,0.023333333333333324,5.545719735285576e-09
BTC,bitcoin,68002.546875,68003.765625,-0.0017921801664932957,0.3,-0.365625
DOT,polkadot,1.342691421508789,1.358886957168579,-1.191823615228127,0.023333333333333324,-0.0003778958320617674
SOL,solana,85.25193786621094,85.21113586425781,0.047883415165506094,0.023333333333333324,0.000952046712239583
DOGE,dogecoin,0.09729108959436417,0.09847799688577652,-1.205251253017492,0.023333333333333324,-2.7694503466288238e-05
BNB,binancecoin,621.5529174804688,625.8980712890625,-0.6942270647431026,0.05,-0.2172576904296875
TRX,tron,0.2883703410625458,0.2889139950275421,-0.18817155774836225,0.023333333333333324,-1.2685259183247878e-05
OP,optimism,0.12608525156974792,0.12849800288677216,-1.877656666111971,0.023333333333333324,-5.6297530730565364e-05
XRP,ripple,1.4202449321746826,1.4316649436950684,-0.7976734759538862,0.05,-0.0005710005760192872
