symbol,id,current_price,previous_price,price_change_pct,weight_ratio,contribution
XRP,ripple,1.4185459613800049,1.474403977394104,-3.7885150115251287,0.05,-0.0027929008007049564
ICP,internet-computer,2.2349040508270264,2.3813109397888184,-6.148163455494638,0.023333333333333324,-0.0034161607424418117
NEAR,near,1.00857412815094,1.0436300039291382,-3.3590329567200206,0.023333333333333324,-0.0008179704348246253
OP,optimism,0.16416789591312408,0.18688499927520752,-12.155659068510971,0.023333333333333324,-0.0005300657451152799
AVAX,avalanche-2,8.847652435302734,9.138813018798828,-3.185978123167277,0.023333333333333324,-0.006793746948242185
SOL,solana,81.50857543945312,85.1976089477539,-4.329973051899872,0.023333333333333324,-0.0860774485270182
ARB,arbitrum,0.0008992253569886088,0.0008989999769255519,0.02507008552188328,0.023333333333333324,5.2588681379954e-09
ADA,cardano,0.27257850766181946,0.28096699714660645,-2.9855782244809115,0.023333333333333324,-0.0001957314213116963
ETH,ethereum,1953.3831787109375,1992.1943359375,-1.9481612072899779,0.2,-7.7622314453125005
TON,toncoin,0.004468484316021204,0.004468000028282404,0.010839027209819108,0.023333333333333324,1.1300047238667802e-08
LTC,litecoin,53.20225143432617,53.8973274230957,-1.2896297868596807,0.023333333333333324,-0.016218439737955722
DOGE,dogecoin,0.09827090054750443,0.1006309986114502,-2.345299258192224,0.023333333333333324,-5.506895482540128e-05
LINK,chainlink,8.599045753479004,8.830567359924316,-2.6218202863841467,0.023333333333333324,-0.005402170817057289
BTC,bitcoin,66369.25,67494.21875,-1.6667631255454785,0.3,-337.49062499999997
ATOM,cosmos-hub,2.3228981494903564,2.2384259700775146,3.7737312085383223,0.023333333333333324,0.0019710175196329745
SHIB,shiba-inu,6.291112640610663e-06,7.000000096013537e-06,-10.126963509708819,0.023333333333333324,-1.6540707292733708e-08
USDT,tether,0.9994410276412964,0.9995139837265015,-0.007299156029116904,0.05,-3.6478042602539064e-06
BNB,binancecoin,603.772705078125,617.5620727539062,-2.232871525657343,0.05,-0.6894683837890625
TRX,tron,0.27869537472724915,0.28199800848960876,-1.1711549950471745,0.023333333333333324,-7.706145445505775e-05
DOT,polkadot,1.3086535930633545,1.3464939594268799,-2.810288609065259,0.023333333333333324,-0.000882941881815592
