symbol,id,current_price,previous_price,price_change_pct,weight_ratio,contribution
TON,toncoin,0.019619757309556007,0.019015999510884285,3.1749990229340552,0.023333333333333324,1.408768196900685e-05
XRP,ripple,2.812882423400879,2.8219571113586426,-0.32157426919201537,0.05,-0.0004537343978881836
ICP,internet-computer,4.857885837554932,4.905282974243164,-0.9662467371832961,0.023333333333333324,-0.0011059331893920894
DOT,polkadot,3.810469627380371,3.7769110202789307,0.8885199286204459,0.023333333333333324,0.0007830341657002764
ETH,ethereum,4367.91650390625,4360.15283203125,0.1780596271297119,0.2,1.552734375
LTC,litecoin,110.73193359375,109.91402435302734,0.7441354690968849,0.023333333333333324,0.019084548950195304
USDT,tether,1.0001072883605957,1.0001460313796997,-0.003873736223358737,0.05,-1.9371509552001953e-06
BNB,binancecoin,863.2326049804688,863.2765502929688,-0.005090525450401895,0.05,-0.002197265625
BTC,bitcoin,108646.9921875,108410.8359375,0.21783454389756596,0.3,70.846875
NEAR,near,2.4382245540618896,2.4314210414886475,0.27981630730138374,0.023333333333333324,0.0001587486267089843
SOL,solana,202.38906860351562,205.22000122070312,-1.3794623332756828,0.023333333333333324,-0.06605509440104164
ATOM,cosmos-hub,4.4990410804748535,4.4836602210998535,0.34304248351868516,0.023333333333333324,0.00035888671874999983
AVAX,avalanche-2,23.79038429260254,23.575597763061523,0.9110544373027274,0.023333333333333324,0.005011685689290363
OP,optimism,0.7094623446464539,0.6936020255088806,2.286659864630125,0.023333333333333324,0.00037007411321004217
ARB,arbitrum,0.0011746755335479975,0.0011749999830499291,-0.027612723966985442,0.023333333333333324,-7.570488378405568e-09
ADA,cardano,0.8228043913841248,0.8271369934082031,-0.5238070668591388,0.023333333333333324,-0.00010109404722849524
DOGE,dogecoin,0.21571822464466095,0.2140350043773651,0.7864228901213632,0.023333333333333324,3.927513957023619e-05
LINK,chainlink,23.454187393188477,23.433656692504883,0.08761202296763138,0.023333333333333324,0.00047904968261718733
MATIC,polygon,,,,0.023333333333333324,
SUI,sui,,,,0.023333333333333324,
